course_title,course_link
Project Management Professional (PMI - PMP),https://www.reed.co.uk/courses/project-management-professional-pmi-pmp/72251#/courses/discount?pageno=22
Finance for Non Financial Managers,https://www.reed.co.uk/courses/finance-for-non-financial-managers/72370#/courses/discount?pageno=22
Confident Presentation Skills,https://www.reed.co.uk/courses/confident-presentation-skills/76994#/courses/discount?pageno=22
Foundation in Accounting,https://www.reed.co.uk/courses/foundation-in-accounting/77561#/courses/discount?pageno=22
CompTIA Linux+ Course,https://www.reed.co.uk/courses/comptia-linux-course/77971#/courses/discount?pageno=22
Change Management Course,https://www.reed.co.uk/courses/change-management-course/79675#/courses/discount?pageno=22
Effective Communication Course,https://www.reed.co.uk/courses/effective-communication-course/79677#/courses/discount?pageno=22
Leadership and Management,https://www.reed.co.uk/courses/leadership-and-management/79682#/courses/discount?pageno=22
Management & Leadership,https://www.reed.co.uk/courses/management-leadership/79683#/courses/discount?pageno=22
Effective Minute Taking,https://www.reed.co.uk/courses/effective-minute-taking/79685#/courses/discount?pageno=22
"Negotiation, Influencing & Persuasion Skills",https://www.reed.co.uk/courses/negotiation-influencing-persuasion-skills/79687#/courses/discount?pageno=22
Managing Performance Training Course,https://www.reed.co.uk/courses/managing-performance-training-course/79688#/courses/discount?pageno=22
Confidence and Assertiveness,https://www.reed.co.uk/courses/confidence-and-assertiveness/79690#/courses/discount?pageno=22
Essential Sales Training,https://www.reed.co.uk/courses/essential-sales-training/79692#/courses/discount?pageno=22
Effective Time Management,https://www.reed.co.uk/courses/effective-time-management/79696#/courses/discount?pageno=22
Accounts Payable : Streamlining Your Financial Processes,https://www.reed.co.uk/courses/accounts-payable--streamlining-your-financial-processes/80407#/courses/discount?pageno=23
CompTIA IT Fundamentals,https://www.reed.co.uk/courses/comptia-it-fundamentals/93808#/courses/discount?pageno=23
ITIL 4 Foundation Training (Virtual Classroom),https://www.reed.co.uk/courses/itil-4-foundation-training-virtual-classroom/93954#/courses/discount?pageno=23
CIPD Level 5 Diploma in Organisational Learning and Development HR Training,https://www.reed.co.uk/courses/cipd-level-5-diploma-in-organisational-learning-and-development-hr-training/95779#/courses/discount?pageno=23
CIMA Professional Qualification Management Level,https://www.reed.co.uk/courses/cima-professional-qualification-management-level/95838#/courses/discount?pageno=23
Teaching Assistant Course,https://www.reed.co.uk/courses/teaching-assistant-course/98251#/courses/discount?pageno=23
Teaching Assistant Qualification Level 3,https://www.reed.co.uk/courses/teaching-assistant-qualification-level-3/114897#/courses/discount?pageno=23
Master Class in Assertiveness,https://www.reed.co.uk/courses/master-class-in-assertiveness/506965#/courses/discount?pageno=23
HR Management Training Level 3 Diploma - CPDQE Accredited,https://www.reed.co.uk/courses/hr-management-training-level-3-diploma-cpdqe-accredited/506971#/courses/discount?pageno=23
Clinical Coding Certification for Medical Professionals,https://www.reed.co.uk/courses/clinical-coding-certification-for-medical-professionals/506627#/courses/discount?pageno=23
AAT Level 2 Certificate in Bookkeeping,https://www.reed.co.uk/courses/aat-level-2-certificate-in-bookkeeping/187762#/courses/discount?pageno=23
Stakeholder Management: Tools and Strategies,https://www.reed.co.uk/courses/stakeholder-management-tools-and-strategies/191534#/courses/discount?pageno=23
PRINCE2® (7th edition) Foundation & Practitioner,https://www.reed.co.uk/courses/prince2-7th-edition-foundation-practitioner/191725#/courses/discount?pageno=23
Sage Payroll Training,https://www.reed.co.uk/courses/sage-payroll-training/192116#/courses/discount?pageno=23
ITIL 4 Foundation training,https://www.reed.co.uk/courses/itil-4-foundation-training/197009#/courses/discount?pageno=23
CompTIA Security+ Training,https://www.reed.co.uk/courses/comptia-security-training/198063#/courses/discount?pageno=23
CompTIA Network+ Training,https://www.reed.co.uk/courses/comptia-network-training/198970#/courses/discount?pageno=23
CMI Level 5 Certificate in Management and Leadership,https://www.reed.co.uk/courses/cmi-level-5-certificate-in-management-and-leadership/199194#/courses/discount?pageno=23
QUALIFI Level 3 Diploma in Business Management,https://www.reed.co.uk/courses/qualifi-level-3-diploma-in-business-management/199243#/courses/discount?pageno=23
QUALIFI Level 4 Diploma in Business Management,https://www.reed.co.uk/courses/qualifi-level-4-diploma-in-business-management/199316#/courses/discount?pageno=23
QUALIFI Level 5 Diploma in Business Management,https://www.reed.co.uk/courses/qualifi-level-5-diploma-in-business-management/199317#/courses/discount?pageno=23
QUALIFI Level 7 Diploma in Strategic Management and Leadership,https://www.reed.co.uk/courses/qualifi-level-7-diploma-in-strategic-management-and-leadership/199342#/courses/discount?pageno=23
QUALIFI Level 5 Diploma in Business Enterprise,https://www.reed.co.uk/courses/qualifi-level-5-diploma-in-business-enterprise/199344#/courses/discount?pageno=23
Sage 50 Bookkeeping / Sage 50 Payroll Training / Sage 50,https://www.reed.co.uk/courses/sage-50-bookkeeping-sage-50-payroll-training-sage-50/201388#/courses/discount?pageno=23
"Sage 50, QuickBooks, Xero Training and Payroll Practical Training",https://www.reed.co.uk/courses/sage-50-quickbooks-xero-training-and-payroll-practical-training/201394#/courses/discount?pageno=23
Online Sage 50 Payroll | Sage Payroll Practical Training,https://www.reed.co.uk/courses/online-sage-50-payroll--sage-payroll-practical-training/201399#/courses/discount?pageno=24
Accounts Assistant Course / Assistant Accountant Training,https://www.reed.co.uk/courses/accounts-assistant-course-assistant-accountant-training/201402#/courses/discount?pageno=24
Management Accounting Training,https://www.reed.co.uk/courses/management-accounting-training/201413#/courses/discount?pageno=24
Sage Bookkeeping / Sage 50 Bookkeeping,https://www.reed.co.uk/courses/sage-bookkeeping-sage-50-bookkeeping/201462#/courses/discount?pageno=24
QuickBooks Training / QuickBooks Software Training,https://www.reed.co.uk/courses/quickbooks-training-quickbooks-software-training/208870#/courses/discount?pageno=24
Bookkeeping Course with Practical Training,https://www.reed.co.uk/courses/bookkeeping-course-with-practical-training/210021#/courses/discount?pageno=24
Finance Assistant / Accounts Assistant Practical Training,https://www.reed.co.uk/courses/finance-assistant-accounts-assistant-practical-training/210024#/courses/discount?pageno=24
QUALIFI Level 7 Diploma in Human Resource Management,https://www.reed.co.uk/courses/qualifi-level-7-diploma-in-human-resource-management/210327#/courses/discount?pageno=24
Business writing skills,https://www.reed.co.uk/courses/business-writing-skills/218185#/courses/discount?pageno=24
Minutes: taking and writing effective minutes,https://www.reed.co.uk/courses/minutes-taking-and-writing-effective-minutes/218192#/courses/discount?pageno=24
Moving into management - taking on your first management role,https://www.reed.co.uk/courses/moving-into-management-taking-on-your-first-management-role/218194#/courses/discount?pageno=24
Project Management Training,https://www.reed.co.uk/courses/project-management-training/218197#/courses/discount?pageno=24
Time management for administrators: managing time and workload,https://www.reed.co.uk/courses/time-management-for-administrators-managing-time-and-workload/218202#/courses/discount?pageno=24
"Time management for managers: work smarter, not harder",https://www.reed.co.uk/courses/time-management-for-managers-work-smarter-not-harder/218203#/courses/discount?pageno=24
Delegation Skills Course,https://www.reed.co.uk/courses/delegation-skills-course/218217#/courses/discount?pageno=24
Finance skills for non-financial managers,https://www.reed.co.uk/courses/finance-skills-for-non-financial-managers/218232#/courses/discount?pageno=24
Handling written complaints,https://www.reed.co.uk/courses/handling-written-complaints/218237#/courses/discount?pageno=24
Sage 50 Training in Chartered Accountancy Firm,https://www.reed.co.uk/courses/sage-50-training-in-chartered-accountancy-firm/227512#/courses/discount?pageno=24
Sage 50 Practical Accountancy Training with Guaranteed Work Experience,https://www.reed.co.uk/courses/sage-50-practical-accountancy-training-with-guaranteed-work-experience/227513#/courses/discount?pageno=24
Level 3 Teaching Assistant Diploma,https://www.reed.co.uk/courses/level-3-teaching-assistant-diploma/228540#/courses/discount?pageno=24
Forensic Psychology: Theories and Research Methods,https://www.reed.co.uk/courses/forensic-psychology-theories-and-research-methods/229568#/courses/discount?pageno=24
Human Resources Management with Employment Law,https://www.reed.co.uk/courses/human-resources-management-with-employment-law/229591#/courses/discount?pageno=24
"Admin, Secretarial & PA (Executive PA) with Minute Taking",https://www.reed.co.uk/courses/admin-secretarial-pa-executive-pa-with-minute-taking/230346#/courses/discount?pageno=24
HR and Payroll Management Diploma,https://www.reed.co.uk/courses/hr-and-payroll-management-diploma/230378#/courses/discount?pageno=24
Counselling and Psychology Level 7,https://www.reed.co.uk/courses/counselling-and-psychology-level-7/230556#/courses/discount?pageno=24
Retail Management Diploma,https://www.reed.co.uk/courses/retail-management-diploma/230557#/courses/discount?pageno=25
Healthcare Assistant with First aid and Health & Social Care,https://www.reed.co.uk/courses/healthcare-assistant-with-first-aid-and-health-social-care/230558#/courses/discount?pageno=25
"AAT Levels 2, 3 & 4 in Accounting Training Package",https://www.reed.co.uk/courses/aat-levels-2-3-4-in-accounting-training-package/230608#/courses/discount?pageno=25
Introduction to Contract Management,https://www.reed.co.uk/courses/introduction-to-contract-management/230620#/courses/discount?pageno=25
Cooking : Cookery Diploma,https://www.reed.co.uk/courses/cooking--cookery-diploma/230637#/courses/discount?pageno=25
AAT Level 2 Certificate & Level 3 Diploma in Accounting,https://www.reed.co.uk/courses/aat-level-2-certificate-level-3-diploma-in-accounting/233564#/courses/discount?pageno=25
AAT Level 3 Diploma in Accounting,https://www.reed.co.uk/courses/aat-level-3-diploma-in-accounting/234114#/courses/discount?pageno=25
ISO 45001 Occupational Health and Safety Internal Auditor Training Course,https://www.reed.co.uk/courses/iso-45001-occupational-health-and-safety-internal-auditor-training-course/237169#/courses/discount?pageno=25
"Child Development, Child Care and Paediatric First Aid",https://www.reed.co.uk/courses/child-development-child-care-and-paediatric-first-aid/238773#/courses/discount?pageno=25
Real Estate and Estate Management with Property Development,https://www.reed.co.uk/courses/real-estate-and-estate-management-with-property-development/239091#/courses/discount?pageno=25
Accounting and Finance with Financial Analysis & Tax,https://www.reed.co.uk/courses/accounting-and-finance-with-financial-analysis-tax/239207#/courses/discount?pageno=25
Assistant Accountant Training in Birmingham,https://www.reed.co.uk/courses/assistant-accountant-training-in-birmingham/240267#/courses/discount?pageno=25
ISO 9001 Quality Management Systems Lead Auditor Training,https://www.reed.co.uk/courses/iso-9001-quality-management-systems-lead-auditor-training/241174#/courses/discount?pageno=25
AgilePM Foundation Course Including Exam,https://www.reed.co.uk/courses/agilepm-foundation-course-including-exam/241965#/courses/discount?pageno=25
Accountancy | Accountancy Work Experience,https://www.reed.co.uk/courses/accountancy--accountancy-work-experience/244423#/courses/discount?pageno=25
Accounting Practical Training Accounting Work Experience,https://www.reed.co.uk/courses/accounting-practical-training-accounting-work-experience/244425#/courses/discount?pageno=25
AAT Level 2 Certificate in Bookkeeping,https://www.reed.co.uk/courses/aat-level-2-certificate-in-bookkeeping/244499#/courses/discount?pageno=25
AAT Level 3 Certificate in Bookkeeping,https://www.reed.co.uk/courses/aat-level-3-certificate-in-bookkeeping/245568#/courses/discount?pageno=25
CompTIA PenTest+ Online Course,https://www.reed.co.uk/courses/comptia-pentest-online-course/247179#/courses/discount?pageno=25
Lean Six Sigma Yellow Belt,https://www.reed.co.uk/courses/lean-six-sigma-yellow-belt/247719#/courses/discount?pageno=25
Health and Safety for Homeworkers,https://www.reed.co.uk/courses/health-and-safety-for-homeworkers/509413#/courses/discount?pageno=25
Level 3 Security Guard and Risk Analysis Training - CPD Accredited,https://www.reed.co.uk/courses/level-3-security-guard-and-risk-analysis-training-cpd-accredited/509416#/courses/discount?pageno=25
AAT Level 4 Diploma in Accounting,https://www.reed.co.uk/courses/aat-level-4-diploma-in-accounting/249874#/courses/discount?pageno=25
Payroll Training - Theory combined with Sage Payroll (Virtual),https://www.reed.co.uk/courses/payroll-training-theory-combined-with-sage-payroll-virtual/250560#/courses/discount?pageno=25
Payroll Theory Training for HR,https://www.reed.co.uk/courses/payroll-theory-training-for-hr/250564#/courses/discount?pageno=25
Online Practical Accountancy Training with Work Experience,https://www.reed.co.uk/courses/online-practical-accountancy-training-with-work-experience/255636#/courses/discount?pageno=26
